id,host_response_rate,host_is_superhost,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,check_in_24h,air_conditioning,balcony,nature_and_views,tv,coffee_machine,cooking_basics,elevator,gym,parking,internet,pets_allowed,private_entrance,secure
16617254,unknown,0.0,0.0,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",House,Private room,2,1.0,1.0,150,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16617928,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,8,4.0,2.0,750,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
16618008,unknown,0.0,0.0,"Cathedral Heights, McLean Gardens, Glover Park",Apartment,Entire home/apt,2,1.0,1.0,300,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16618045,unknown,0.0,1.0,"Brightwood Park, Crestwood, Petworth",House,Private room,2,1.0,1.0,200,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16618063,unknown,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,2,1.0,1.0,550,0,0,2,95-100/100,flexible,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16618230,unknown,0.0,0.0,"Cathedral Heights, McLean Gardens, Glover Park",Other,Entire home/apt,1,1.0,0.0,85,0,0,7,80-94/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16618932,unknown,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,3,1.0,0.0,85,10,0,9,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16619082,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,2.0,900,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16619513,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,2,1.0,0.0,100,0,84,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16620442,100%,0.0,1.0,"Georgetown, Burleith/Hillandale",House,Entire home/apt,6,2.5,2.0,1000,300,73,20,95-100/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16620516,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",House,Entire home/apt,12,2.5,5.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16620591,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Private room,1,1.5,1.0,84,0,0,13,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16621058,unknown,0.0,0.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Apartment,Entire home/apt,5,1.0,2.0,100,0,0,1,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16625603,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,5,1.0,2.0,400,0,88,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16626584,unknown,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,2,1.0,1.0,400,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
16626665,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,150,50,18,41,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16627206,unknown,0.0,1.0,"Near Southeast, Navy Yard",Apartment,Private room,6,1.0,2.0,350,75,0,1,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16628191,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,3,2.0,1.0,65,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16628332,0-49%,0.0,0.0,"Shaw, Logan Circle",Apartment,Entire home/apt,4,1.0,0.0,500,0,90,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16628797,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,2,1.0,1.0,200,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16628982,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,2,1.5,1.0,80,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16629116,100%,0.0,1.0,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Other,Private room,1,1.0,1.0,50,0,64,39,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16629472,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,3,1.0,1.0,66,50,20,151,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16629475,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,6,2.0,2.0,600,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16630454,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Private room,2,1.0,1.0,350,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16630937,100%,0.0,0.0,"Capitol View, Marshall Heights, Benning Heights",House,Entire home/apt,7,2.0,4.0,99,0,52,48,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16631246,unknown,0.0,0.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,850,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16633159,unknown,0.0,1.0,"Ivy City, Arboretum, Trinidad, Carver Langston",House,Private room,2,1.5,1.0,300,0,0,1,95-100/100,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16633165,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,5,2.5,3.0,1000,0,90,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16633682,100%,1.0,1.0,"Georgetown, Burleith/Hillandale",House,Entire home/apt,6,2.5,2.0,350,25,0,85,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16634181,100%,1.0,0.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,6,1.0,2.0,175,10,69,83,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16634189,unknown,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,5,3.0,3.0,1000,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16634931,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Private room,2,1.5,1.0,100,0,0,1,0-79/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16635016,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Entire home/apt,8,2.0,2.0,200,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16635143,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,7,2.5,3.0,1000,100,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16635429,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,3,1.0,1.0,750,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16635517,100%,1.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,3,1.0,1.0,95,0,10,77,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16635855,unknown,0.0,0.0,"Kalorama Heights, Adams Morgan, Lanier Heights",House,Entire home/apt,5,2.5,2.0,99,50,0,14,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16636296,unknown,0.0,0.0,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",House,Entire home/apt,6,3.5,3.0,300,75,0,2,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16636788,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,3,1.0,1.0,950,0,88,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16638068,0-49%,0.0,0.0,"Shaw, Logan Circle",Other,Entire home/apt,4,1.0,1.0,163,0,90,13,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16639486,100%,1.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,4,1.0,1.0,135,0,47,185,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16642117,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,5,1.0,2.0,249,0,0,13,95-100/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16642752,unknown,0.0,0.0,"Cathedral Heights, McLean Gardens, Glover Park",House,Entire home/apt,6,2.0,3.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
16643671,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,4,1.0,1.0,575,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
16643990,unknown,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,4,1.0,1.0,516,15,0,1,0-79/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16644129,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,2,1.0,1.0,325,100,0,0,nan,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16644919,unknown,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,1.0,1.0,400,0,12,6,80-94/100,strict_14_with_grace_period,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16645620,100%,0.0,1.0,"Ivy City, Arboretum, Trinidad, Carver Langston",House,Private room,2,1.0,1.0,48,250,0,8,95-100/100,flexible,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16645828,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,150,50,34,71,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16646150,100%,1.0,1.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,6,1.0,2.0,500,50,58,0,nan,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16646563,unknown,0.0,0.0,"Near Southeast, Navy Yard",Apartment,Entire home/apt,5,1.0,1.0,750,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
16646995,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,4,2.0,2.0,300,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16647588,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,6,1.0,2.0,140,25,41,57,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16647602,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,4,1.0,1.0,400,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16650330,unknown,0.0,1.0,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Apartment,Entire home/apt,2,1.0,1.0,900,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16650982,0-49%,0.0,1.0,"Capitol Hill, Lincoln Park",Other,Entire home/apt,2,1.0,1.0,250,0,0,4,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16651010,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Shared room,1,1.0,1.0,30,0,0,11,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16651057,100%,1.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Private room,2,2.5,2.0,64,0,0,25,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16651496,100%,1.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Entire home/apt,6,2.5,2.0,295,75,75,39,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16651584,100%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,3,1.0,1.0,100,10,17,4,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16651819,100%,0.0,0.0,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",House,Private room,1,1.5,1.0,423,100,0,6,0-79/100,moderate,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16651962,unknown,0.0,0.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,6,1.0,2.0,600,0,88,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16652263,90-99%,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,6,1.0,2.0,165,40,57,28,80-94/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
16653003,unknown,0.0,1.0,"Cathedral Heights, McLean Gardens, Glover Park",Apartment,Private room,2,1.0,1.0,45,10,0,2,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16657906,unknown,0.0,0.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,3,1.0,1.0,142,0,0,9,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16659987,unknown,0.0,0.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,6,1.5,2.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16659992,unknown,0.0,1.0,"Capitol View, Marshall Heights, Benning Heights",House,Private room,4,1.0,2.0,200,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16661124,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,2,1.0,1.0,85,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16661459,unknown,0.0,1.0,"Brightwood Park, Crestwood, Petworth",House,Private room,4,1.5,2.0,200,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16661573,unknown,0.0,1.0,"Shaw, Logan Circle",House,Entire home/apt,16,2.0,6.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16661638,100%,1.0,0.0,"Capitol Hill, Lincoln Park",House,Private room,2,1.0,1.0,85,10,66,62,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16661908,unknown,1.0,1.0,"Shaw, Logan Circle",House,Private room,2,2.0,1.0,55,25,0,12,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16663340,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,4,1.0,1.0,600,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16663452,unknown,1.0,1.0,"Shaw, Logan Circle",House,Private room,2,2.0,1.0,68,25,0,15,80-94/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16663621,unknown,1.0,1.0,"Shaw, Logan Circle",House,Entire home/apt,8,2.0,3.0,176,25,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16663764,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,1.0,2.0,200,20,50,98,95-100/100,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16663778,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,133,15,11,139,95-100/100,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16664148,unknown,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,5,1.0,2.0,120,0,0,10,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16664524,unknown,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,4,1.0,1.0,200,0,0,0,nan,moderate,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16664657,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,4,1.0,0.0,125,0,21,17,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16665637,100%,1.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",House,Private room,2,1.0,1.0,149,0,21,39,95-100/100,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16665977,100%,0.0,0.0,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",House,Entire home/apt,3,1.0,2.0,150,0,88,12,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16669509,0-49%,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,2.0,2.0,1000,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16670289,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Private room,1,1.0,1.0,55,0,0,86,95-100/100,flexible,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16671355,100%,1.0,0.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,5,1.0,3.0,195,0,57,78,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16672611,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",House,Private room,4,1.0,1.0,699,0,90,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16673346,unknown,0.0,0.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,3,1.0,1.0,200,0,0,1,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16674057,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,6,1.0,2.0,575,0,87,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16674152,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,2.0,800,0,87,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16674765,unknown,0.0,0.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,4,1.0,1.0,600,0,89,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16675091,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,2,1.0,0.0,55,0,0,9,95-100/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16675408,unknown,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,4,1.0,1.0,600,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16675897,90-99%,1.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,4,1.0,1.0,155,40,68,104,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
16675935,unknown,0.0,0.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Apartment,Entire home/apt,3,1.0,1.0,100,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
16676157,50-89%,1.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Private room,2,1.0,1.0,52,50,0,37,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16676204,100%,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,2,1.0,1.0,220,0,13,22,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16676515,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,3.0,2.0,150,0,0,1,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16676580,unknown,0.0,0.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,8,1.0,2.0,900,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16676981,unknown,0.0,1.0,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Apartment,Shared room,4,1.0,1.0,50,25,0,1,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16677517,unknown,0.0,1.0,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Apartment,Private room,2,1.0,0.0,51,0,0,5,0-79/100,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16677792,100%,0.0,0.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,2,1.0,0.0,100,0,32,18,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
